AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2017,70233,El Roble,70,Sucre,3813.0,Sucre (ETC),2579,82.7,82.71,51.83,80.68,64.77,35.8,91.28,99.08,103.23,88.84,61.34,21.829,68.75,6.53,6.02,6.27,7.91,4.02,84.19,0.0,83.6,81.23,87.15,9.28,0.0,10.13,10.86,8.84,0.13,0.0,0.18,0.13,0.0
2017,70235,Galeras,70,Sucre,3813.0,Sucre (ETC),5094,90.4,90.26,63.84,80.85,74.9,44.82,107.01,155.61,105.76,106.65,85.14,24.616,48.0,2.35,1.54,1.71,3.38,2.55,88.76,0.0,89.0,84.0,90.69,8.9,0.0,9.29,12.62,6.75,0.59,0.61,1.03,0.24,0.0
2017,70265,Guaranda,70,Sucre,3813.0,Sucre (ETC),4593,84.7,84.67,61.95,86.49,58.42,25.03,95.8,137.32,114.29,85.05,48.4,23.402,45.45,3.61,5.72,3.09,3.5,3.96,89.5,0.18,89.12,87.55,91.42,6.89,0.18,7.79,8.95,4.62,1.67,0.55,1.66,2.47,0.66
2017,70400,La Unión,70,Sucre,3813.0,Sucre (ETC),2745,98.5,98.51,53.97,88.12,68.52,37.77,115.05,130.96,124.44,113.77,82.66,31.19,37.04,1.15,0.96,1.24,1.04,1.29,85.6,20.45,83.45,87.75,96.12,13.25,20.45,15.32,11.21,2.59,0.36,0.64,0.34,0.21,0.65
2017,70418,Los Palmitos,70,Sucre,3813.0,Sucre (ETC),4040,114.4,114.33,74.19,113.12,89.67,53.06,132.03,167.45,143.82,127.04,94.32,21.841,42.86,2.17,3.94,1.16,3.08,1.7,89.18,0.0,90.37,85.04,90.48,8.65,0.0,8.47,11.88,7.82,0.31,0.0,0.58,0.18,0.0
2017,70429,Majagual,70,Sucre,3813.0,Sucre (ETC),8084,107.9,107.86,70.9,99.94,83.98,45.24,129.12,171.89,135.65,120.79,106.04,21.575,23.08,1.96,1.93,1.84,2.4,1.14,92.09,0.25,91.92,89.0,95.34,5.96,0.25,6.24,8.6,3.52,0.69,1.43,0.77,0.52,0.0
2017,70473,Morroa,70,Sucre,3813.0,Sucre (ETC),3322,77.2,76.91,50.9,75.38,55.85,28.09,92.53,96.77,104.85,89.3,66.37,19.311,26.32,2.71,2.75,1.06,4.98,3.23,86.91,0.78,91.27,79.16,82.08,10.38,0.78,7.66,15.86,14.7,0.04,0.0,0.0,0.0,0.36
2017,70508,Ovejas,70,Sucre,3813.0,Sucre (ETC),4983,102.4,102.41,73.71,99.48,79.82,53.5,118.64,129.34,131.68,111.66,93.13,24.91,64.1,2.18,2.76,1.82,2.44,2.34,89.31,0.0,88.05,87.72,91.88,8.51,0.0,10.14,9.83,5.78,1.56,0.0,2.36,1.13,0.94
2017,70670,Sampués,70,Sucre,3813.0,Sucre (ETC),9143,108.1,108.07,85.9,108.33,81.84,45.03,127.45,175.68,135.17,120.36,97.11,23.464,28.95,1.56,2.5,1.25,1.54,1.89,88.0,0.55,88.9,83.44,86.87,10.43,0.55,9.85,15.01,11.24,1.11,0.0,1.06,1.7,0.94
2017,70678,San Benito Abad,70,Sucre,3813.0,Sucre (ETC),6604,90.4,90.45,56.01,90.53,62.37,30.51,105.03,123.86,121.07,97.45,66.51,18.725,15.56,3.14,2.32,2.9,3.88,3.15,88.66,0.0,87.81,85.37,93.36,8.19,0.0,9.29,10.75,3.5,0.15,0.82,0.12,0.0,0.0
2017,70702,San Juan de Betulia,70,Sucre,3813.0,Sucre (ETC),2538,98.8,98.82,48.8,99.04,78.68,53.53,111.94,113.88,120.37,112.01,90.89,22.57,47.06,2.13,6.48,2.27,0.79,2.35,90.77,0.0,92.18,88.28,90.59,7.1,0.0,5.55,10.94,7.06,1.06,0.46,0.67,1.01,2.94
2017,70708,San Marcos,70,Sucre,3813.0,Sucre (ETC),14013,92.5,92.46,61.04,89.97,69.25,41.06,104.26,115.08,118.03,98.64,74.08,24.314,34.69,4.84,5.97,3.71,6.49,4.05,88.02,0.0,88.22,85.31,89.41,7.14,0.0,8.06,8.2,6.55,1.03,0.08,1.02,1.45,0.74
2017,70713,San Onofre,70,Sucre,3813.0,Sucre (ETC),13456,94.1,94.06,70.94,90.77,65.38,33.35,109.84,159.97,125.48,98.57,63.0,20.683,34.38,3.47,3.14,3.06,4.44,3.09,85.86,1.6,85.11,82.35,87.46,10.67,1.6,11.84,13.21,9.45,1.23,0.64,1.64,1.04,0.35
2017,70717,San Pedro,70,Sucre,3813.0,Sucre (ETC),3348,115.2,115.2,97.88,105.68,90.91,52.84,134.05,227.92,129.03,130.78,104.95,20.291,25.0,2.97,4.19,2.78,2.57,3.14,87.16,0.0,88.72,80.56,87.87,9.87,0.0,8.5,16.87,9.0,2.0,0.16,2.78,2.34,0.63
2017,70742,Sincé,70,Sucre,3813.0,Sucre (ETC),7734,76.6,76.55,53.8,76.73,59.57,33.78,87.33,96.52,97.2,86.56,59.16,21.506,32.14,3.57,3.06,2.33,5.64,3.01,86.32,0.0,90.75,78.72,79.85,10.11,0.0,6.92,15.64,17.14,2.09,0.0,0.97,4.26,2.26
2017,70771,Sucre,70,Sucre,3813.0,Sucre (ETC),4840,106.3,106.34,68.78,105.81,71.3,34.85,120.79,172.07,141.72,107.3,65.91,12.23,67.14,4.56,2.86,3.24,7.95,3.39,91.74,0.0,92.52,87.16,94.61,3.7,0.0,4.24,4.9,2.0,0.36,0.14,0.52,0.3,0.0
2017,70820,Santiago de Tolú,70,Sucre,3813.0,Sucre (ETC),8217,86.6,86.47,71.49,84.98,65.75,30.71,99.4,152.82,106.66,97.95,57.73,25.259,36.36,2.05,4.66,1.53,2.09,0.36,84.82,1.73,87.16,76.31,91.34,13.13,1.73,11.3,21.61,8.3,0.13,0.87,0.03,0.0,0.0
2017,70823,Toluviejo,70,Sucre,3813.0,Sucre (ETC),4346,106.3,106.24,76.37,105.11,85.01,53.7,120.25,149.18,129.41,114.92,92.59,23.922,48.0,2.97,2.69,1.29,5.06,3.64,87.21,0.96,90.12,80.61,86.59,9.82,0.96,8.59,14.33,9.77,3.07,0.19,1.65,6.24,2.15
2017,73001,Ibagué,73,Tolima,3816.0,Ibagué,112916,84.4,84.26,54.44,82.06,74.11,46.58,95.21,83.56,97.07,102.35,82.47,30.221,10.65,2.58,3.6,2.32,2.97,1.81,89.16,0.81,91.95,84.27,90.85,8.26,0.81,5.73,12.76,7.34,0.5,0.06,0.36,0.8,0.28
2017,73024,Alpujarra,73,Tolima,3815.0,Tolima (ETC),1007,80.0,80.04,58.14,70.05,74.1,44.24,91.26,66.28,81.13,109.94,92.73,23.037,29.41,2.02,1.75,2.03,2.3,1.14,89.17,0.0,91.86,83.28,93.18,8.82,0.0,6.1,14.43,5.68,0.25,0.0,0.0,0.33,1.14
2017,73026,Alvarado,73,Tolima,3815.0,Tolima (ETC),1921,78.2,78.19,52.5,78.94,62.8,40.96,84.64,64.38,100.0,81.1,61.09,25.97,65.52,4.19,3.88,3.15,6.02,3.35,87.37,0.0,90.55,79.51,92.18,8.44,0.0,6.3,14.47,4.47,0.57,0.0,0.52,0.75,0.56
2017,73030,Ambalema,73,Tolima,3815.0,Tolima (ETC),1311,79.3,79.25,41.74,80.22,61.85,31.14,86.19,70.43,102.93,85.78,54.82,25.703,50.0,4.87,6.17,2.31,7.18,8.8,86.46,0.0,90.93,77.62,87.2,8.67,0.0,6.76,15.19,4.0,3.63,0.0,3.91,4.7,1.6
2017,73043,Anzoátegui,73,Tolima,3815.0,Tolima (ETC),4781,41.3,41.31,26.01,40.58,34.36,20.84,44.89,32.94,49.11,46.82,36.59,28.323,25.0,3.08,0.0,2.02,4.89,4.1,90.38,0.0,90.62,87.56,91.8,6.54,0.0,7.37,7.56,4.1,0.44,0.0,0.4,0.59,0.41
2017,73055,Armero,73,Tolima,3815.0,Tolima (ETC),2476,90.2,90.19,51.92,81.85,79.11,50.13,100.57,88.46,101.53,111.35,81.68,26.25,45.0,2.37,1.09,2.11,2.86,2.74,93.26,0.0,93.97,92.13,90.41,4.37,0.0,3.93,5.01,6.85,0.17,0.0,0.0,0.36,0.34
2017,73067,Ataco,73,Tolima,3815.0,Tolima (ETC),5642,84.5,84.49,50.7,89.91,61.22,26.59,93.5,79.44,113.7,93.09,48.57,27.404,18.56,2.73,3.11,2.44,3.37,1.92,95.21,0.0,94.86,94.91,97.25,2.06,0.0,2.7,1.72,0.82,0.08,0.0,0.04,0.21,0.0
2017,73124,Cajamarca,73,Tolima,3815.0,Tolima (ETC),4340,83.2,83.13,53.61,81.67,65.81,39.16,93.8,74.17,98.68,94.7,89.23,28.859,12.82,3.01,3.89,2.48,3.51,3.21,91.57,0.0,93.54,87.15,94.12,5.42,0.0,3.98,9.34,2.67,1.16,0.0,1.5,1.12,0.53
2017,73148,Carmen de Apicalá,73,Tolima,3815.0,Tolima (ETC),1741,106.3,106.32,59.31,103.06,91.18,51.33,118.95,94.48,124.93,122.49,109.67,33.417,62.5,2.71,4.31,2.59,3.02,1.38,91.06,0.0,93.26,85.8,96.79,6.22,0.0,4.15,11.18,1.83,0.0,0.0,0.0,0.0,0.0
2017,73152,Casabianca,73,Tolima,3815.0,Tolima (ETC),1532,79.8,79.77,62.7,79.6,63.78,43.75,85.18,76.19,94.59,83.24,68.75,30.563,37.04,3.14,1.04,2.94,4.63,1.21,92.87,1.04,91.99,91.9,95.76,3.98,1.04,5.07,3.47,3.03,0.92,2.08,0.98,0.69,0.61
2017,73168,Chaparral,73,Tolima,3815.0,Tolima (ETC),11793,92.6,92.56,49.71,90.97,74.87,40.97,107.23,77.71,123.78,106.58,80.89,27.471,12.03,2.11,2.42,2.11,2.25,1.49,92.91,0.0,94.12,89.62,94.04,4.97,0.0,3.77,8.13,4.47,0.38,0.0,0.56,0.3,0.0
2017,73200,Coello,73,Tolima,3815.0,Tolima (ETC),2310,62.9,62.94,28.42,53.63,56.7,32.12,77.27,54.74,67.72,96.55,73.18,22.339,68.75,2.23,4.81,1.66,2.49,2.01,91.08,0.0,91.1,88.89,95.48,6.69,0.0,7.24,8.62,2.51,0.57,0.0,0.3,1.0,0.5
2017,73217,Coyaima,73,Tolima,3815.0,Tolima (ETC),7149,81.2,81.19,44.29,79.48,69.79,44.71,86.56,60.12,97.8,85.97,72.13,23.22,34.55,2.03,2.53,1.49,3.1,1.21,92.59,0.0,92.83,90.54,94.37,5.37,0.0,5.68,6.36,4.42,1.52,0.76,2.21,0.93,0.67
2017,73226,Cunday,73,Tolima,3815.0,Tolima (ETC),2216,79.4,79.42,42.93,69.46,76.68,45.82,91.52,57.59,82.43,111.26,92.88,22.723,28.21,3.59,3.64,3.05,4.61,2.21,91.25,0.0,91.62,88.69,95.58,5.16,0.0,5.33,6.7,2.21,0.22,0.0,0.13,0.42,0.0
2017,73236,Dolores,73,Tolima,3815.0,Tolima (ETC),1606,92.6,92.59,64.23,86.52,79.51,54.96,98.01,98.54,102.07,100.75,81.68,24.55,28.57,2.03,2.96,1.16,2.99,1.87,92.82,0.0,95.5,88.99,91.12,5.15,0.0,3.34,8.02,7.01,0.44,0.0,0.29,0.75,0.47
2017,73268,Espinal,73,Tolima,3815.0,Tolima (ETC),16236,85.9,85.89,53.24,82.27,73.57,46.54,95.1,82.33,98.86,98.66,84.41,28.883,14.63,2.43,3.96,1.96,3.26,0.89,84.05,2.35,88.38,75.49,89.49,13.52,2.35,9.66,21.25,9.62,1.55,0.88,1.59,1.94,0.68
2017,73270,Falan,73,Tolima,3815.0,Tolima (ETC),1947,87.3,87.26,35.54,79.29,80.25,53.31,97.12,51.81,99.51,101.09,106.62,27.167,56.67,4.36,2.33,3.92,5.23,4.22,87.88,0.0,88.86,83.54,92.83,7.77,0.0,7.22,11.23,2.95,0.22,0.0,0.0,0.62,0.0
2017,73275,Flandes,73,Tolima,3815.0,Tolima (ETC),5973,78.9,78.87,43.18,74.73,64.15,41.53,94.89,90.5,102.4,93.83,81.0,26.243,38.89,2.79,2.35,1.89,4.03,3.1,94.22,0.0,96.16,90.74,94.08,2.99,0.0,1.95,5.23,2.82,0.65,0.0,0.57,0.86,0.85
2017,73283,Fresno,73,Tolima,3815.0,Tolima (ETC),6596,92.7,92.69,57.84,89.84,80.08,43.59,101.76,85.23,112.36,105.64,75.09,26.494,24.68,4.13,4.18,2.92,5.94,3.86,89.54,1.1,92.83,82.9,92.11,6.33,1.1,4.25,11.16,4.03,1.2,0.0,1.23,1.63,0.48
2017,73319,Guamo,73,Tolima,3815.0,Tolima (ETC),6531,85.7,85.64,42.05,79.98,75.18,51.78,96.14,80.26,99.78,98.62,89.91,26.564,29.41,2.06,3.49,1.61,2.53,1.52,94.46,0.0,95.53,92.51,95.04,3.48,0.0,2.86,4.96,3.43,1.59,1.0,1.66,2.07,0.51
2017,73347,Herveo,73,Tolima,3815.0,Tolima (ETC),1701,82.8,82.77,47.55,79.86,73.29,32.71,90.65,62.94,99.86,100.53,59.85,21.486,19.35,6.39,7.78,2.64,11.38,5.67,81.7,0.0,87.34,72.2,82.27,11.91,0.0,10.01,16.42,12.06,4.1,3.33,3.76,5.6,0.71
2017,73349,Honda,73,Tolima,3815.0,Tolima (ETC),4749,82.1,82.04,42.42,79.27,73.1,40.3,98.25,79.69,99.84,110.71,80.37,25.868,10.0,3.43,5.95,3.48,3.37,2.0,89.09,0.0,91.36,84.42,92.02,7.49,0.0,5.16,12.22,5.99,1.38,0.0,1.41,2.11,0.0
2017,73352,Icononzo,73,Tolima,3815.0,Tolima (ETC),2303,93.7,93.7,39.62,82.68,93.54,54.32,110.59,64.15,101.01,128.57,127.57,22.722,45.71,3.26,2.21,2.93,3.64,3.67,86.7,0.74,91.81,79.73,85.63,10.04,0.74,5.26,16.63,10.7,0.0,0.0,0.0,0.0,0.0
2017,73408,Lérida,73,Tolima,3815.0,Tolima (ETC),3417,94.7,94.67,49.65,88.08,84.33,54.46,108.11,86.97,103.28,121.85,102.91,23.092,18.75,3.5,6.11,2.7,3.78,3.84,92.52,0.44,94.29,90.37,92.09,3.98,0.44,3.0,5.85,4.08,1.62,0.44,1.73,2.07,0.72
2017,73411,Líbano,73,Tolima,3815.0,Tolima (ETC),8492,89.0,88.97,50.41,84.64,76.97,44.63,106.14,75.28,112.9,114.28,88.17,28.656,10.53,3.95,3.51,2.88,5.65,3.31,90.47,0.19,93.77,84.64,91.53,5.58,0.19,3.35,9.72,5.15,1.22,0.39,1.48,1.38,0.12
2017,73443,Mariquita,73,Tolima,3815.0,Tolima (ETC),6773,105.0,104.92,68.68,98.67,92.56,52.33,116.33,95.55,118.66,125.11,102.33,30.364,9.09,2.81,3.69,2.98,2.61,2.15,87.23,0.65,90.64,81.54,86.18,9.96,0.65,6.38,15.85,11.67,1.62,0.0,0.78,2.99,1.69
2017,73449,Melgar,73,Tolima,3815.0,Tolima (ETC),7932,103.8,103.64,74.52,104.0,83.71,50.54,117.49,105.89,124.94,118.92,102.54,31.658,4.0,1.9,3.61,1.78,1.71,1.83,88.59,0.0,90.63,82.45,94.76,9.52,0.0,7.59,15.84,3.4,0.19,0.0,0.22,0.24,0.0
2017,73461,Murillo,73,Tolima,3815.0,Tolima (ETC),1210,65.5,65.54,37.74,60.74,56.64,30.57,74.96,57.55,82.81,77.19,59.07,21.87,16.67,4.37,0.0,3.69,6.27,4.4,87.12,0.0,93.12,77.35,82.42,8.51,0.0,3.19,16.38,13.19,2.96,0.0,3.19,4.18,0.0
2017,73483,Natagaima,73,Tolima,3815.0,Tolima (ETC),4458,67.6,67.61,31.23,63.94,57.34,42.56,74.54,55.07,76.73,78.77,69.8,24.689,25.71,3.0,2.87,1.77,4.22,3.69,94.63,0.0,95.74,92.99,94.35,2.37,0.0,2.49,2.78,1.97,1.15,0.0,0.56,2.3,0.49
2017,73504,Ortega,73,Tolima,3815.0,Tolima (ETC),7887,85.1,85.06,44.38,83.24,73.12,49.79,90.59,65.07,98.63,93.58,76.58,25.714,24.3,1.75,1.69,1.3,2.53,1.44,93.63,0.0,94.48,91.13,94.38,4.62,0.0,4.22,6.34,4.19,0.5,0.21,0.38,0.83,0.24
2017,73520,Palocabildo,73,Tolima,3815.0,Tolima (ETC),2003,85.9,85.87,66.47,88.66,69.76,28.13,91.06,75.88,110.26,92.37,47.09,30.568,58.33,1.6,0.81,1.74,1.37,2.42,92.74,3.23,92.93,91.92,91.94,5.66,3.23,5.33,6.7,5.65,0.29,0.0,0.11,0.69,0.0
2017,73547,Piedras,73,Tolima,3815.0,Tolima (ETC),1324,71.9,71.9,38.18,66.37,58.89,46.83,78.93,57.27,82.83,79.11,79.51,28.367,44.44,0.96,0.0,1.3,1.12,0.0,89.09,0.0,89.63,85.11,92.02,9.95,0.0,9.07,13.76,7.98,0.67,0.0,1.51,0.0,0.0
2017,73555,Planadas,73,Tolima,3815.0,Tolima (ETC),8113,79.2,79.21,47.94,84.81,59.32,28.29,89.34,76.03,113.29,81.25,50.72,24.302,13.46,6.31,5.77,4.49,10.09,5.22,87.93,0.19,91.39,79.26,90.49,5.76,0.19,4.13,10.65,4.29,0.26,0.0,0.36,0.2,0.0
2017,73563,Prado,73,Tolima,3815.0,Tolima (ETC),1510,112.2,112.12,69.35,106.5,101.56,54.55,122.58,107.26,131.7,131.97,86.78,27.064,44.0,1.86,2.38,0.73,3.46,1.06,97.63,0.0,99.03,95.43,98.94,0.51,0.0,0.24,1.1,0.0,0.56,0.0,0.49,0.94,0.0
2017,73585,Purificación,73,Tolima,3815.0,Tolima (ETC),5863,72.4,72.39,44.79,66.65,59.66,41.88,82.18,71.25,85.56,83.95,75.11,27.66,25.64,3.36,9.93,3.5,2.18,2.67,93.04,0.0,93.41,92.31,95.19,3.59,0.0,3.09,5.52,2.14,0.87,0.74,1.36,0.51,0.36
2017,73616,Rioblanco,73,Tolima,3815.0,Tolima (ETC),6731,71.6,71.64,46.17,73.45,54.38,25.83,77.85,62.67,92.71,75.74,50.14,25.634,16.83,4.85,3.72,4.04,6.45,5.06,86.81,0.0,88.77,81.1,86.99,8.34,0.0,7.19,12.45,7.95,0.04,0.0,0.07,0.0,0.0
2017,73622,Roncesvalles,73,Tolima,3815.0,Tolima (ETC),1402,87.7,87.73,41.03,84.38,68.42,36.2,97.93,68.38,106.96,107.16,69.68,20.206,20.69,5.72,6.25,3.81,7.85,7.46,84.73,0.0,88.1,76.44,90.3,9.55,0.0,8.1,15.7,2.24,0.0,0.0,0.0,0.0,0.0
2017,73624,Rovira,73,Tolima,3815.0,Tolima (ETC),4989,105.8,105.81,56.86,98.9,88.23,57.62,117.16,83.44,127.25,123.85,94.12,26.855,14.12,4.8,2.09,4.21,7.1,2.35,89.6,0.0,90.13,85.06,95.31,5.61,0.0,5.66,7.84,2.35,0.77,0.26,0.89,0.68,0.84
2017,73671,Saldaña,73,Tolima,3815.0,Tolima (ETC),3051,84.8,84.76,44.86,81.66,73.31,49.39,91.77,69.55,99.53,93.61,78.95,27.098,33.33,2.07,0.7,1.77,2.71,1.91,93.17,0.0,93.98,90.25,95.63,4.76,0.0,4.25,7.04,2.46,1.6,0.7,2.75,0.98,0.0
2017,73675,San Antonio,73,Tolima,3815.0,Tolima (ETC),3467,90.5,90.45,48.75,86.37,78.67,45.19,103.78,61.25,104.7,122.4,87.31,24.369,59.32,3.6,4.59,2.84,4.85,2.64,91.45,0.0,92.1,88.85,94.39,4.95,0.0,5.06,6.3,2.97,0.48,0.0,0.57,0.48,0.33
2017,73678,San Luis,73,Tolima,3815.0,Tolima (ETC),3925,64.4,64.38,35.65,59.94,58.77,36.96,70.17,53.47,74.22,75.4,57.76,24.62,53.33,2.45,5.65,1.6,2.87,2.59,89.6,0.0,92.11,85.21,90.49,7.95,0.0,6.3,11.91,6.92,0.3,0.0,0.34,0.32,0.29
2017,73686,Santa Isabel,73,Tolima,3815.0,Tolima (ETC),1531,82.8,82.76,41.35,78.34,72.42,34.98,96.28,70.68,97.54,106.75,85.19,18.915,25.93,2.06,1.06,2.2,2.46,0.75,89.47,1.06,91.5,83.93,92.54,8.47,1.06,6.3,13.62,6.72,0.15,0.0,0.0,0.22,0.75
2017,73770,Suárez,73,Tolima,3815.0,Tolima (ETC),934,64.0,64.03,36.84,59.75,54.52,40.52,68.52,52.63,73.16,71.29,58.82,28.929,33.33,1.25,0.0,0.35,2.26,2.22,89.06,0.0,94.81,79.19,90.0,9.69,0.0,4.84,18.55,7.78,0.0,0.0,0.0,0.0,0.0
2017,73854,Valle de San Juan,73,Tolima,3815.0,Tolima (ETC),1526,62.8,62.84,25.0,58.02,54.02,39.37,67.5,46.88,71.45,68.97,64.25,23.192,52.63,2.62,6.67,3.21,1.94,0.7,89.9,0.0,86.97,91.11,95.07,7.48,0.0,9.83,6.94,4.23,0.0,0.0,0.0,0.0,0.0
2017,73861,Venadillo,73,Tolima,3815.0,Tolima (ETC),4305,56.1,56.1,28.85,55.37,47.07,24.24,62.53,46.5,66.78,67.44,48.48,25.738,19.23,1.12,1.2,0.9,1.41,1.15,95.91,0.0,97.37,92.93,96.95,2.97,0.0,1.72,5.65,1.91,0.8,0.0,1.07,0.82,0.0
2017,81001,Arauca,81,Arauca,3824.0,Arauca (ETC),26381,66.6,66.57,40.55,64.79,50.14,30.43,77.37,76.1,84.72,73.93,64.97,27.275,39.13,3.78,4.61,3.3,4.17,4.32,96.15,0.0,96.7,95.83,94.92,0.07,0.0,0.0,0.0,0.77,5.58,3.55,5.28,7.58,1.95
2017,73870,Villahermosa,73,Tolima,3815.0,Tolima (ETC),2444,71.8,71.81,50.98,76.65,54.89,23.76,78.07,69.61,93.19,72.86,53.26,23.656,17.07,5.66,2.11,2.71,10.76,7.24,90.25,1.41,93.53,83.11,92.11,4.09,1.41,3.76,6.13,0.66,0.43,0.0,0.21,0.83,0.66
2017,73873,Villarrica,73,Tolima,3815.0,Tolima (ETC),1076,96.7,96.65,52.69,92.9,89.04,48.3,111.9,80.65,112.64,113.2,123.86,23.029,16.0,3.64,4.05,3.15,3.85,4.72,94.72,0.0,96.46,94.36,88.19,1.64,0.0,0.39,1.79,7.09,1.0,0.0,0.39,2.31,0.0
2017,76001,Cali,76,Valle del Cauca,3818.0,Cali,440289,75.2,74.88,46.56,72.2,67.33,39.82,83.85,69.74,85.69,90.9,72.51,30.903,96.5,4.06,4.89,3.38,4.94,3.44,89.24,0.68,91.29,85.02,92.11,6.7,0.68,5.33,10.04,4.45,0.9,0.36,0.82,1.2,0.55
2017,76020,Alcalá,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),4435,46.1,46.13,24.94,41.67,41.71,17.08,54.23,38.7,53.68,66.9,39.42,25.657,12.5,9.22,8.72,8.68,10.37,7.76,82.94,0.0,87.09,75.37,87.07,7.84,0.0,4.24,14.27,5.17,3.69,0.0,1.86,7.2,1.29
2017,76036,Andalucía,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3084,89.8,89.75,56.77,84.74,82.38,46.77,106.1,83.08,100.78,126.83,91.68,27.552,38.1,2.63,2.66,2.46,3.13,1.86,92.15,0.0,94.02,86.88,97.35,5.22,0.0,3.51,10.0,0.8,0.45,0.53,0.88,0.1,0.0
2017,76041,Ansermanuevo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3966,74.3,74.28,56.65,69.9,64.08,27.54,86.89,70.81,90.7,100.69,57.43,27.746,30.23,7.03,6.41,6.31,8.75,5.0,80.97,0.0,87.09,66.81,89.58,12.0,0.0,6.6,24.44,5.42,0.4,0.0,0.45,0.53,0.0
2017,76054,Argelia,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1296,69.7,69.68,25.86,57.22,69.45,34.0,82.33,36.21,80.21,104.77,68.0,23.786,38.1,8.46,7.14,8.0,9.21,8.08,87.1,0.0,89.18,83.68,88.89,4.44,0.0,2.82,7.11,3.03,0.0,0.0,0.0,0.0,0.0
2017,76100,Bolívar,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2664,96.6,96.62,66.25,80.65,89.36,50.97,114.98,87.08,104.18,138.5,111.89,17.542,53.85,6.06,6.7,5.3,6.16,7.99,84.58,0.0,86.92,81.11,81.36,9.36,0.0,7.78,12.72,10.65,2.5,0.0,2.39,3.58,1.18
2017,76109,Buenaventura,76,Valle del Cauca,3819.0,Buenaventura,96269,70.7,70.59,40.83,67.05,51.69,24.13,85.76,77.16,95.49,87.8,61.26,23.536,49.06,1.96,2.03,2.34,1.61,1.42,92.05,2.2,92.27,90.78,92.63,6.0,2.2,5.39,7.61,5.95,0.6,0.7,0.77,0.46,0.19
2017,76111,Guadalajara de Buga,76,Valle del Cauca,3820.0,Guadalajara de Buga,18911,106.7,106.64,65.1,97.1,98.05,59.31,125.96,105.98,124.69,138.72,113.73,29.634,43.55,4.99,6.42,3.7,6.36,4.3,86.05,2.55,90.27,79.25,89.68,8.96,2.55,6.03,14.39,6.02,4.3,2.73,4.0,5.61,2.23
2017,76113,Bugalagrande,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3696,100.2,100.05,54.49,91.07,92.8,53.73,117.15,89.74,110.36,139.82,103.08,23.362,24.39,2.04,6.52,1.88,1.76,1.1,92.42,0.0,94.75,88.5,96.04,5.54,0.0,3.36,9.74,2.86,0.42,0.0,0.27,0.51,0.88
2017,76122,Caicedonia,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),5271,77.3,77.23,58.28,73.76,66.38,34.01,87.88,77.7,89.4,96.59,72.39,28.414,12.2,5.5,5.33,4.26,7.7,3.44,88.27,0.0,90.77,83.16,90.69,6.23,0.0,4.98,9.14,5.87,3.81,0.0,4.09,5.0,1.62
2017,76126,Calima El Darien,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2697,100.9,100.85,58.65,88.84,96.59,59.26,123.47,94.94,111.16,152.89,111.81,30.257,22.73,2.06,1.37,1.1,3.26,2.24,95.56,0.46,97.54,92.58,95.8,2.38,0.46,1.35,4.15,1.96,0.58,0.0,0.17,1.29,0.28
2017,76130,Candelaria,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),13968,103.7,103.63,67.69,101.46,94.47,46.68,116.75,100.58,120.62,132.33,86.19,29.308,25.81,3.62,6.27,2.89,3.48,5.16,88.04,0.13,91.17,83.49,88.32,8.35,0.13,5.94,13.03,6.53,1.25,0.0,1.32,1.46,1.06
